new_id,id,text,date,event_minute,ticker,company_name,industry,event_time_et,in_trading_hours,adjusted_event_time_et,adjusted_event_time_utc,event_1h_pre_et,event_1h_end_et,event_5d_pre_et,event_5d_end_et,event_1h_pre,event_1h_end,event_5d_pre,event_5d_end
32,690709138884661248,"Cruz says I supported TARP, which gave $25 million to Goldman Sachs, the bank which loaned him the money he didn't disclose. Puppet!",2016-01-23 01:34:26,2016-01-23 01:34:00+00:00,GS,Goldman Sachs,Financials (Banks),2016-01-22 20:34:00-05:00,1,2016-01-25 09:30:00-05:00,2016-01-25 14:30:00+00:00,2016-01-25 08:30:00-05:00,2016-01-25 10:30:00-05:00,2016-01-15 09:30:00-05:00,2016-02-01 09:30:00-05:00,2016-01-25 13:30:00+00:00,2016-01-25 15:30:00+00:00,2016-01-15 14:30:00+00:00,2016-02-01 14:30:00+00:00
28,691385168679038977,"""""""@JoeNBC: From Canada to Goldman Sachs to the kitchen sink, Trump has picked Cruz apart for 2 weeks. https://t.co/hkhTx4r6SC""""""",2016-01-24 22:20:44,2016-01-24 22:20:00+00:00,GS,Goldman Sachs,Financials (Banks),2016-01-24 17:20:00-05:00,1,2016-01-25 09:30:00-05:00,2016-01-25 14:30:00+00:00,2016-01-25 08:30:00-05:00,2016-01-25 10:30:00-05:00,2016-01-15 09:30:00-05:00,2016-02-01 09:30:00-05:00,2016-01-25 13:30:00+00:00,2016-01-25 15:30:00+00:00,2016-01-15 14:30:00+00:00,2016-02-01 14:30:00+00:00
14,752910855939952640,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,2016-07-12 17:01:51,2016-07-12 17:01:00+00:00,GS,Goldman Sachs,Financials (Banks),2016-07-12 13:01:00-04:00,0,2016-07-12 13:01:00-04:00,2016-07-12 17:01:00+00:00,2016-07-12 12:01:00-04:00,2016-07-12 14:01:00-04:00,2016-07-05 09:30:00-04:00,2016-07-19 09:30:00-04:00,2016-07-12 16:01:00+00:00,2016-07-12 18:01:00+00:00,2016-07-05 13:30:00+00:00,2016-07-19 13:30:00+00:00
69,829410107406614534,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!... https://t.co/oicfDsPKHQ",2017-02-08 19:22:33,2017-02-08 19:22:00+00:00,INTC,Intel Corporation,Semiconductors,2017-02-08 14:22:00-05:00,0,2017-02-08 14:22:00-05:00,2017-02-08 19:22:00+00:00,2017-02-08 13:22:00-05:00,2017-02-08 15:22:00-05:00,2017-02-01 09:30:00-05:00,2017-02-15 09:30:00-05:00,2017-02-08 18:22:00+00:00,2017-02-08 20:22:00+00:00,2017-02-01 14:30:00+00:00,2017-02-15 14:30:00+00:00
66,848216035153121285,"""Wow, @FoxNews just reporting big news. Source: """"Official behind unmasking is high up. Known Intel official is responsible. Some unmasked....""",2017-04-01 16:50:36,2017-04-01 16:50:00+00:00,INTC,Intel Corporation,Semiconductors,2017-04-01 12:50:00-04:00,1,2017-04-03 09:30:00-04:00,2017-04-03 13:30:00+00:00,2017-04-03 08:30:00-04:00,2017-04-03 10:30:00-04:00,2017-03-27 09:30:00-04:00,2017-04-10 09:30:00-04:00,2017-04-03 12:30:00+00:00,2017-04-03 14:30:00+00:00,2017-03-27 13:30:00+00:00,2017-04-10 13:30:00+00:00
63,884020939264073728,...have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?,2017-07-09 12:06:30,2017-07-09 12:06:00+00:00,INTC,Intel Corporation,Semiconductors,2017-07-09 08:06:00-04:00,1,2017-07-10 09:30:00-04:00,2017-07-10 13:30:00+00:00,2017-07-10 08:30:00-04:00,2017-07-10 10:30:00-04:00,2017-06-30 09:30:00-04:00,2017-07-17 09:30:00-04:00,2017-07-10 12:30:00+00:00,2017-07-10 14:30:00+00:00,2017-06-30 13:30:00+00:00,2017-07-17 13:30:00+00:00
56,889790429398528000,"Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails &amp, DNC server) &amp, Intel leakers!",2017-07-25 10:12:24,2017-07-25 10:12:00+00:00,INTC,Intel Corporation,Semiconductors,2017-07-25 06:12:00-04:00,1,2017-07-26 09:30:00-04:00,2017-07-26 13:30:00+00:00,2017-07-26 08:30:00-04:00,2017-07-26 10:30:00-04:00,2017-07-19 09:30:00-04:00,2017-08-02 09:30:00-04:00,2017-07-26 12:30:00+00:00,2017-07-26 14:30:00+00:00,2017-07-19 13:30:00+00:00,2017-08-02 13:30:00+00:00
50,915894251967385600,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,2017-10-05 10:59:40,2017-10-05 10:59:00+00:00,INTC,Intel Corporation,Semiconductors,2017-10-05 06:59:00-04:00,1,2017-10-06 09:30:00-04:00,2017-10-06 13:30:00+00:00,2017-10-06 08:30:00-04:00,2017-10-06 10:30:00-04:00,2017-09-29 09:30:00-04:00,2017-10-13 09:30:00-04:00,2017-10-06 12:30:00+00:00,2017-10-06 14:30:00+00:00,2017-09-29 13:30:00+00:00,2017-10-13 13:30:00+00:00
45,935701139198181376,"Charles McCullough, the respected fmr Intel Comm Inspector General, said public was misled on Crooked Hillary Emails. “Emails endangered National Security.” Why aren’t our deep State authorities looking at this? Rigged &amp, corrupt? @TuckerCarlson @seanhannity",2017-11-29 02:45:10,2017-11-29 02:45:00+00:00,INTC,Intel Corporation,Semiconductors,2017-11-28 21:45:00-05:00,1,2017-11-29 09:30:00-05:00,2017-11-29 14:30:00+00:00,2017-11-29 08:30:00-05:00,2017-11-29 10:30:00-05:00,2017-11-21 09:30:00-05:00,2017-12-06 09:30:00-05:00,2017-11-29 13:30:00+00:00,2017-11-29 15:30:00+00:00,2017-11-21 14:30:00+00:00,2017-12-06 14:30:00+00:00
44,936052257392676864,"""“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""""Charles McCulloughFmr Intel Comm Inspector General https://t.co/b0tLW5TVhX""",2017-11-30 02:00:23,2017-11-30 02:00:00+00:00,INTC,Intel Corporation,Semiconductors,2017-11-29 21:00:00-05:00,1,2017-11-30 09:30:00-05:00,2017-11-30 14:30:00+00:00,2017-11-30 08:30:00-05:00,2017-11-30 10:30:00-05:00,2017-11-22 09:30:00-05:00,2017-12-07 09:30:00-05:00,2017-11-30 13:30:00+00:00,2017-11-30 15:30:00+00:00,2017-11-22 14:30:00+00:00,2017-12-07 14:30:00+00:00
138,951416674808467461,Disproven and paid for by Democrats “Dossier used to spy on Trump Campaign. Did FBI use Intel tool to influence the Election?” @foxandfriends  Did Dems or Clinton also pay Russians? Where are hidden and smashed DNC servers? Where are Crooked Hillary Emails?  What a mess!,2018-01-11 11:33:06,2018-01-11 11:33:00+00:00,INTC,Intel Corporation,Semiconductors,2018-01-11 06:33:00-05:00,1,2018-01-12 09:30:00-05:00,2018-01-12 14:30:00+00:00,2018-01-12 08:30:00-05:00,2018-01-12 10:30:00-05:00,2018-01-05 09:30:00-05:00,2018-01-22 09:30:00-05:00,2018-01-12 13:30:00+00:00,2018-01-12 15:30:00+00:00,2018-01-05 14:30:00+00:00,2018-01-22 14:30:00+00:00
101,1030274024809656325,".....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs",2018-08-17 02:04:03,2018-08-17 02:04:00+00:00,INTC,Intel Corporation,Semiconductors,2018-08-16 22:04:00-04:00,1,2018-08-17 09:30:00-04:00,2018-08-17 13:30:00+00:00,2018-08-17 08:30:00-04:00,2018-08-17 10:30:00-04:00,2018-08-10 09:30:00-04:00,2018-08-24 09:30:00-04:00,2018-08-17 12:30:00+00:00,2018-08-17 14:30:00+00:00,2018-08-10 13:30:00+00:00,2018-08-24 13:30:00+00:00
246,1091088740947320833,"Just concluded a great meeting with my Intel team in the Oval Office who told me that what they said on Tuesday at the Senate Hearing was mischaracterized by the media - and we are very much in agreement on Iran, ISIS, North Korea, etc. Their testimony was distorted press.... https://t.co/Zl5aqBmpjF",2019-01-31 21:40:01,2019-01-31 21:40:00+00:00,INTC,Intel Corporation,Semiconductors,2019-01-31 16:40:00-05:00,1,2019-02-01 09:30:00-05:00,2019-02-01 14:30:00+00:00,2019-02-01 08:30:00-05:00,2019-02-01 10:30:00-05:00,2019-01-25 09:30:00-05:00,2019-02-08 09:30:00-05:00,2019-02-01 13:30:00+00:00,2019-02-01 15:30:00+00:00,2019-01-25 14:30:00+00:00,2019-02-08 14:30:00+00:00
220,1127529871025090562,"....Hoax. My campaign was being seriously spied upon by intel agencies and the Democrats. This never happened before in American history, and it all turned out to be a total scam, a Witch Hunt, that yielded No Collusion, No Obstruction. This must never be allowed to happen again!",2019-05-12 11:04:04,2019-05-12 11:04:00+00:00,INTC,Intel Corporation,Semiconductors,2019-05-12 07:04:00-04:00,1,2019-05-13 09:30:00-04:00,2019-05-13 13:30:00+00:00,2019-05-13 08:30:00-04:00,2019-05-13 10:30:00-04:00,2019-05-06 09:30:00-04:00,2019-05-20 09:30:00-04:00,2019-05-13 12:30:00+00:00,2019-05-13 14:30:00+00:00,2019-05-06 13:30:00+00:00,2019-05-20 13:30:00+00:00
211,1148796604037652480,"“FBI’s Christopher Steele (FAKE) Story Falls Apart: False Intel &amp, Media Contacts Were Flagged Before FISA.” John Solomon, The Hill. @seanhannity",2019-07-10 03:30:28,2019-07-10 03:30:00+00:00,INTC,Intel Corporation,Semiconductors,2019-07-09 23:30:00-04:00,1,2019-07-10 09:30:00-04:00,2019-07-10 13:30:00+00:00,2019-07-10 08:30:00-04:00,2019-07-10 10:30:00-04:00,2019-07-02 09:30:00-04:00,2019-07-17 09:30:00-04:00,2019-07-10 12:30:00+00:00,2019-07-10 14:30:00+00:00,2019-07-02 13:30:00+00:00,2019-07-17 13:30:00+00:00
161,1175527078005002240,“It appears that an American spy in one of our intelligence agencies may have been spying on our own president. The complaint suggests that this intel agent was listening in on Trump’s conversation....,2019-09-21 21:47:50,2019-09-21 21:47:00+00:00,INTC,Intel Corporation,Semiconductors,2019-09-21 17:47:00-04:00,1,2019-09-23 09:30:00-04:00,2019-09-23 13:30:00+00:00,2019-09-23 08:30:00-04:00,2019-09-23 10:30:00-04:00,2019-09-16 09:30:00-04:00,2019-09-30 09:30:00-04:00,2019-09-23 12:30:00+00:00,2019-09-23 14:30:00+00:00,2019-09-16 13:30:00+00:00,2019-09-30 13:30:00+00:00
155,1179484176267038721,"“Schiff, House Intel Chairman, Got Early Account of Whistle-Blower’s Accusations” SCHIFF IS A FRAUD! https://t.co/BNXiq5dsXg https://t.co/PHdh8PBTGb",2019-10-02 19:51:56,2019-10-02 19:51:00+00:00,INTC,Intel Corporation,Semiconductors,2019-10-02 15:51:00-04:00,0,2019-10-02 15:51:00-04:00,2019-10-02 19:51:00+00:00,2019-10-02 14:51:00-04:00,2019-10-02 16:51:00-04:00,2019-09-25 09:30:00-04:00,2019-10-09 09:30:00-04:00,2019-10-02 18:51:00+00:00,2019-10-02 20:51:00+00:00,2019-09-25 13:30:00+00:00,2019-10-09 13:30:00+00:00
154,1180322833316171778,“Report: ‘Whistleblower’ Never Disclosed Contact with House Intel Panel to Inspector General”https://t.co/Pmhqdgmxba,2019-10-05 03:24:27,2019-10-05 03:24:00+00:00,INTC,Intel Corporation,Semiconductors,2019-10-04 23:24:00-04:00,1,2019-10-07 09:30:00-04:00,2019-10-07 13:30:00+00:00,2019-10-07 08:30:00-04:00,2019-10-07 10:30:00-04:00,2019-09-30 09:30:00-04:00,2019-10-14 09:30:00-04:00,2019-10-07 12:30:00+00:00,2019-10-07 14:30:00+00:00,2019-09-30 13:30:00+00:00,2019-10-14 13:30:00+00:00
4,812061677160202240,"Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",2016-12-22 22:26:05,2016-12-22 22:26:00+00:00,LMT,Lockheed Martin,Defense & Aerospace,2016-12-22 17:26:00-05:00,1,2016-12-23 09:30:00-05:00,2016-12-23 14:30:00+00:00,2016-12-23 08:30:00-05:00,2016-12-23 10:30:00-05:00,2016-12-16 09:30:00-05:00,2017-01-03 09:30:00-05:00,2016-12-23 13:30:00+00:00,2016-12-23 15:30:00+00:00,2016-12-16 14:30:00+00:00,2017-01-03 14:30:00+00:00
71,821697182235496450,"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp, others that jobs are coming back...",2017-01-18 12:34:09,2017-01-18 12:34:00+00:00,LMT,Lockheed Martin,Defense & Aerospace,2017-01-18 07:34:00-05:00,1,2017-01-19 09:30:00-05:00,2017-01-19 14:30:00+00:00,2017-01-19 08:30:00-05:00,2017-01-19 10:30:00-05:00,2017-01-11 09:30:00-05:00,2017-01-26 09:30:00-05:00,2017-01-19 13:30:00+00:00,2017-01-19 15:30:00+00:00,2017-01-11 14:30:00+00:00,2017-01-26 14:30:00+00:00
209,1149107726565462018,"....Thank you to Lockheed Martin, one of the USA’s truly great companies!",2019-07-11 00:06:46,2019-07-11 00:06:00+00:00,LMT,Lockheed Martin,Defense & Aerospace,2019-07-10 20:06:00-04:00,1,2019-07-11 09:30:00-04:00,2019-07-11 13:30:00+00:00,2019-07-11 08:30:00-04:00,2019-07-11 10:30:00-04:00,2019-07-03 09:30:00-04:00,2019-07-18 09:30:00-04:00,2019-07-11 12:30:00+00:00,2019-07-11 14:30:00+00:00,2019-07-03 13:30:00+00:00,2019-07-18 13:30:00+00:00
119,991402619552845825,"Today, it was my great honor to thank and welcome heroic crew members and passengers of Southwest Airlines Flight 1380 at the @WhiteHouse! https://t.co/fYYgWToddi",2018-05-01 19:42:58,2018-05-01 19:42:00+00:00,LUV,Southwest Airlines,Airlines & Travel,2018-05-01 15:42:00-04:00,0,2018-05-01 15:42:00-04:00,2018-05-01 19:42:00+00:00,2018-05-01 14:42:00-04:00,2018-05-01 16:42:00-04:00,2018-04-24 09:30:00-04:00,2018-05-08 09:30:00-04:00,2018-05-01 18:42:00+00:00,2018-05-01 20:42:00+00:00,2018-04-24 13:30:00+00:00,2018-05-08 13:30:00+00:00
180,1165062760415354881,"Thank you to @DiamondandSilk for the really nice words and thoughts on @LouDobbs, tonight hosted by Lou’s friend, @DavidAsmanfox. Great job by all. P.S. Check out these two great women on tour tomorrow night in NYC at the Marriott Marquis Hotel, Broadway. Have fun!",2019-08-24 00:46:22,2019-08-24 00:46:00+00:00,MAR,Marriott International,Airlines & Travel,2019-08-23 20:46:00-04:00,1,2019-08-26 09:30:00-04:00,2019-08-26 13:30:00+00:00,2019-08-26 08:30:00-04:00,2019-08-26 10:30:00-04:00,2019-08-19 09:30:00-04:00,2019-09-03 09:30:00-04:00,2019-08-26 12:30:00+00:00,2019-08-26 14:30:00+00:00,2019-08-19 13:30:00+00:00,2019-09-03 13:30:00+00:00
40,684219579548041218,"""""""@lilredfrmkokomo: @realDonaldTrump My Facebook Groups are all voting TRUMP /4000 people! !!"""" Great!""",2016-01-05 03:47:14,2016-01-05 03:47:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-01-04 22:47:00-05:00,1,2016-01-05 09:30:00-05:00,2016-01-05 14:30:00+00:00,2016-01-05 08:30:00-05:00,2016-01-05 10:30:00-05:00,2016-01-05 09:30:00-05:00,2016-01-12 09:30:00-05:00,2016-01-05 13:30:00+00:00,2016-01-05 15:30:00+00:00,2016-01-05 14:30:00+00:00,2016-01-12 14:30:00+00:00
36,689173145513791488,We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch: https://t.co/NXWNOcWZgc https://t.co/52E3LU3W77,2016-01-18 19:50:56,2016-01-18 19:50:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-01-18 14:50:00-05:00,1,2016-01-19 09:30:00-05:00,2016-01-19 14:30:00+00:00,2016-01-19 08:30:00-05:00,2016-01-19 10:30:00-05:00,2016-01-11 09:30:00-05:00,2016-01-26 09:30:00-05:00,2016-01-19 13:30:00+00:00,2016-01-19 15:30:00+00:00,2016-01-11 14:30:00+00:00,2016-01-26 14:30:00+00:00
26,692093970034343936,"""""""Trump shows complete domination of Facebook conversation"""" https://t.co/tPiIyk4Dyc""",2016-01-26 21:17:15,2016-01-26 21:17:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-01-26 16:17:00-05:00,1,2016-01-27 09:30:00-05:00,2016-01-27 14:30:00+00:00,2016-01-27 08:30:00-05:00,2016-01-27 10:30:00-05:00,2016-01-20 09:30:00-05:00,2016-02-03 09:30:00-05:00,2016-01-27 13:30:00+00:00,2016-01-27 15:30:00+00:00,2016-01-20 14:30:00+00:00,2016-02-03 14:30:00+00:00
20,706675395811266560,"How do you fight millions of dollars of fraudulent commercials pushing for crooked politicians? I will be using Facebook &amp, Twitter. Watch!",2016-03-07 02:58:38,2016-03-07 02:58:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-03-06 21:58:00-05:00,1,2016-03-07 09:30:00-05:00,2016-03-07 14:30:00+00:00,2016-03-07 08:30:00-05:00,2016-03-07 10:30:00-05:00,2016-02-29 09:30:00-05:00,2016-03-14 09:30:00-04:00,2016-03-07 13:30:00+00:00,2016-03-07 15:30:00+00:00,2016-02-29 14:30:00+00:00,2016-03-14 13:30:00+00:00
19,706829345143316480,"I will be using Facebook and Twitter to expose dishonest lightweight Senator Marco Rubio. A record no-show in Senate, he is scamming Florida",2016-03-07 13:10:22,2016-03-07 13:10:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-03-07 08:10:00-05:00,1,2016-03-08 09:30:00-05:00,2016-03-08 14:30:00+00:00,2016-03-08 08:30:00-05:00,2016-03-08 10:30:00-05:00,2016-03-01 09:30:00-05:00,2016-03-15 09:30:00-04:00,2016-03-08 13:30:00+00:00,2016-03-08 15:30:00+00:00,2016-03-01 14:30:00+00:00,2016-03-15 13:30:00+00:00
13,759064533814038528,Thank you! Facebook: https://t.co/nmlRJqzA7SInstagram: https://t.co/5gDeluaBXG https://t.co/Pw7GS8R9Gg,2016-07-29 16:34:22,2016-07-29 16:34:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-07-29 12:34:00-04:00,0,2016-07-29 12:34:00-04:00,2016-07-29 16:34:00+00:00,2016-07-29 11:34:00-04:00,2016-07-29 13:34:00-04:00,2016-07-22 09:30:00-04:00,2016-08-05 09:30:00-04:00,2016-07-29 15:34:00+00:00,2016-07-29 17:34:00+00:00,2016-07-22 13:30:00+00:00,2016-08-05 13:30:00+00:00
12,783776670339641344,"Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:... https://t.co/dNF8G4VUqY",2016-10-05 21:11:34,2016-10-05 21:11:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-10-05 17:11:00-04:00,1,2016-10-06 09:30:00-04:00,2016-10-06 13:30:00+00:00,2016-10-06 08:30:00-04:00,2016-10-06 10:30:00-04:00,2016-09-29 09:30:00-04:00,2016-10-13 09:30:00-04:00,2016-10-06 12:30:00+00:00,2016-10-06 14:30:00+00:00,2016-09-29 13:30:00+00:00,2016-10-13 13:30:00+00:00
11,788935685088477185,Join my team over on my Facebook page- live now! #Debateshttps://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq,2016-10-20 02:51:39,2016-10-20 02:51:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-10-19 22:51:00-04:00,1,2016-10-20 09:30:00-04:00,2016-10-20 13:30:00+00:00,2016-10-20 08:30:00-04:00,2016-10-20 10:30:00-04:00,2016-10-13 09:30:00-04:00,2016-10-27 09:30:00-04:00,2016-10-20 12:30:00+00:00,2016-10-20 14:30:00+00:00,2016-10-13 13:30:00+00:00,2016-10-27 13:30:00+00:00
9,790629257546379264,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp, MAKE AMERICA GREAT AGAIN!... https://t.co/mPzVrcaR9L",2016-10-24 19:01:18,2016-10-24 19:01:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-10-24 15:01:00-04:00,0,2016-10-24 15:01:00-04:00,2016-10-24 19:01:00+00:00,2016-10-24 14:01:00-04:00,2016-10-24 16:01:00-04:00,2016-10-17 09:30:00-04:00,2016-10-31 09:30:00-04:00,2016-10-24 18:01:00+00:00,2016-10-24 20:01:00+00:00,2016-10-17 13:30:00+00:00,2016-10-31 13:30:00+00:00
8,791795308162408448,"Join @TeamTrump on Facebook &amp, watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH",2016-10-28 00:14:46,2016-10-28 00:14:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-10-27 20:14:00-04:00,1,2016-10-28 09:30:00-04:00,2016-10-28 13:30:00+00:00,2016-10-28 08:30:00-04:00,2016-10-28 10:30:00-04:00,2016-10-21 09:30:00-04:00,2016-11-04 09:30:00-04:00,2016-10-28 12:30:00+00:00,2016-10-28 14:30:00+00:00,2016-10-21 13:30:00+00:00,2016-11-04 13:30:00+00:00
7,792734426912337920,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",2016-10-30 14:26:30,2016-10-30 14:26:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2016-10-30 10:26:00-04:00,1,2016-10-31 09:30:00-04:00,2016-10-31 13:30:00+00:00,2016-10-31 08:30:00-04:00,2016-10-31 10:30:00-04:00,2016-10-24 09:30:00-04:00,2016-11-07 09:30:00-05:00,2016-10-31 12:30:00+00:00,2016-10-31 14:30:00+00:00,2016-10-24 13:30:00+00:00,2016-11-07 14:30:00+00:00
65,870077441401905152,"Crooked Hillary Clinton now blames everybody but herself, refuses to say she was a terrible candidate. Hits Facebook &amp, even Dems &amp, DNC.",2017-06-01 00:40:01,2017-06-01 00:40:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2017-05-31 20:40:00-04:00,1,2017-06-01 09:30:00-04:00,2017-06-01 13:30:00+00:00,2017-06-01 08:30:00-04:00,2017-06-01 10:30:00-04:00,2017-05-24 09:30:00-04:00,2017-06-08 09:30:00-04:00,2017-06-01 12:30:00+00:00,2017-06-01 14:30:00+00:00,2017-05-24 13:30:00+00:00,2017-06-08 13:30:00+00:00
54,900225712522657792,"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1",2017-08-23 05:18:29,2017-08-23 05:18:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2017-08-23 01:18:00-04:00,1,2017-08-24 09:30:00-04:00,2017-08-24 13:30:00+00:00,2017-08-24 08:30:00-04:00,2017-08-24 10:30:00-04:00,2017-08-17 09:30:00-04:00,2017-08-31 09:30:00-04:00,2017-08-24 12:30:00+00:00,2017-08-24 14:30:00+00:00,2017-08-17 13:30:00+00:00,2017-08-31 13:30:00+00:00
53,911179462745710593,"The Russia hoax continues, now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?",2017-09-22 10:44:47,2017-09-22 10:44:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2017-09-22 06:44:00-04:00,1,2017-09-25 09:30:00-04:00,2017-09-25 13:30:00+00:00,2017-09-25 08:30:00-04:00,2017-09-25 10:30:00-04:00,2017-09-18 09:30:00-04:00,2017-10-02 09:30:00-04:00,2017-09-25 12:30:00+00:00,2017-09-25 14:30:00+00:00,2017-09-18 13:30:00+00:00,2017-10-02 13:30:00+00:00
51,913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp, @WaPo were anti-Trump. Collusion?",2017-09-27 13:36:24,2017-09-27 13:36:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2017-09-27 09:36:00-04:00,0,2017-09-27 09:36:00-04:00,2017-09-27 13:36:00+00:00,2017-09-27 08:36:00-04:00,2017-09-27 10:36:00-04:00,2017-09-20 09:30:00-04:00,2017-10-04 09:30:00-04:00,2017-09-27 12:36:00+00:00,2017-09-27 14:36:00+00:00,2017-09-20 13:30:00+00:00,2017-10-04 13:30:00+00:00
49,921829947093733376,"""Keep hearing about """"tiny"""" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp, CBS?""",2017-10-21 20:06:00,2017-10-21 20:06:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2017-10-21 16:06:00-04:00,1,2017-10-23 09:30:00-04:00,2017-10-23 13:30:00+00:00,2017-10-23 08:30:00-04:00,2017-10-23 10:30:00-04:00,2017-10-16 09:30:00-04:00,2017-10-30 09:30:00-04:00,2017-10-23 12:30:00+00:00,2017-10-23 14:30:00+00:00,2017-10-16 13:30:00+00:00,2017-10-30 13:30:00+00:00
48,921848853090983938,"Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side, not mine!",2017-10-21 21:21:08,2017-10-21 21:21:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2017-10-21 17:21:00-04:00,1,2017-10-23 09:30:00-04:00,2017-10-23 13:30:00+00:00,2017-10-23 08:30:00-04:00,2017-10-23 10:30:00-04:00,2017-10-16 09:30:00-04:00,2017-10-30 09:30:00-04:00,2017-10-23 12:30:00+00:00,2017-10-23 14:30:00+00:00,2017-10-16 13:30:00+00:00,2017-10-30 13:30:00+00:00
136,964955496137535488,"The Fake News Media never fails. Hard to ignore this fact from the Vice President of Facebook Ads, Rob Goldman! https://t.co/XGC7ynZwYJ",2018-02-17 20:11:32,2018-02-17 20:11:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2018-02-17 15:11:00-05:00,1,2018-02-20 09:30:00-05:00,2018-02-20 14:30:00+00:00,2018-02-20 08:30:00-05:00,2018-02-20 10:30:00-05:00,2018-02-12 09:30:00-05:00,2018-02-27 09:30:00-05:00,2018-02-20 13:30:00+00:00,2018-02-20 15:30:00+00:00,2018-02-12 14:30:00+00:00,2018-02-27 14:30:00+00:00
85,1054142516881248258,Facebook has just stated that they are setting up a system to “purge” themselves of Fake News. Does that mean CNN will finally be put out of business?,2018-10-21 22:48:55,2018-10-21 22:48:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2018-10-21 18:48:00-04:00,1,2018-10-22 09:30:00-04:00,2018-10-22 13:30:00+00:00,2018-10-22 08:30:00-04:00,2018-10-22 10:30:00-04:00,2018-10-15 09:30:00-04:00,2018-10-29 09:30:00-04:00,2018-10-22 12:30:00+00:00,2018-10-22 14:30:00+00:00,2018-10-15 13:30:00+00:00,2018-10-29 13:30:00+00:00
82,1058827516427808768,Rumor has it that Senator Joe Donnelly of Indiana is paying for Facebook ads for his so-called opponent on the libertarian ticket. Donnelly is trying to steal the election? Isn’t that what Russia did!?,2018-11-03 21:05:26,2018-11-03 21:05:00+00:00,META,"Meta Platforms, Inc.",Technology & Internet,2018-11-03 17:05:00-04:00,1,2018-11-05 09:30:00-05:00,2018-11-05 14:30:00+00:00,2018-11-05 08:30:00-05:00,2018-11-05 10:30:00-05:00,2018-10-29 09:30:00-04:00,2018-11-12 09:30:00-05:00,2018-11-05 13:30:00+00:00,2018-11-05 15:30:00+00:00,2018-10-29 13:30:00+00:00,2018-11-12 14:30:00+00:00
